id;start;end;time;activity
8666;745;1050;305;1
8666;1050;1070;20;121
8666;1070;1140;70;11
8666;1140;1160;20;121
8666;1160;1740;520;1
8667;240;490;250;1
8667;490;530;40;122
8667;530;735;205;11
8667;735;740;5;122
8667;740;825;85;53
8667;825;830;5;122
8667;830;1020;190;11
8667;1020;1065;45;122
8667;1065;1080;15;1
8667;1080;1100;20;121
8667;1100;1150;50;64
8667;1150;1160;10;121
8667;1160;1170;10;32
8667;1170;1190;20;121
8667;1190;1210;20;1
8667;1210;1215;5;100
8667;1215;1350;135;54
8667;1350;1355;5;100
8667;1355;1740;325;1
8668;240;495;255;1
8668;495;520;25;121
8668;520;735;215;11
8668;735;750;15;121
8668;750;810;60;54
8668;810;825;15;121
8668;825;1080;255;11
8668;1080;1085;5;121
8668;1085;1090;5;35
8668;1090;1095;5;121
8668;1095;1105;10;32
8668;1105;1130;25;121
8668;1130;1740;550;1
8669;240;570;330;2
8669;570;585;15;121
8669;585;595;10;91
8669;595;605;10;121
8669;605;605;5;33
8669;605;610;5;121
8669;610;1035;425;2
8669;1035;1095;60;121
8669;1095;1740;580;1
8670;240;420;180;1
8670;420;425;5;121
8670;425;425;5;71
8670;425;435;10;121
8670;435;1000;565;11
8670;1000;1005;5;121
8670;1005;1005;5;64
8670;1005;1020;15;121
8670;1020;1230;210;1
8670;1230;1240;10;100
8670;1240;1240;5;52
8670;1240;1250;10;100
8670;1250;1740;415;1
8671;240;420;180;1
8671;420;440;10;142
8671;420;440;10;122
8671;440;990;550;23
8671;990;1020;30;122
8671;1020;1740;660;1
8672;240;470;230;1
8672;470;480;10;121
8672;480;1020;540;11
8672;1020;1025;5;121
8672;1025;1055;30;33
8672;1055;1060;5;121
8672;1060;1140;80;11
8672;1140;1150;10;121
8672;1150;1740;530;1
8673;240;430;190;1
8673;430;475;45;121
8673;475;495;20;13
8673;495;570;75;121
8673;570;585;15;13
8673;585;610;25;121
8673;610;640;30;13
8673;640;655;15;121
8673;655;670;15;13
8673;670;705;35;121
8673;705;1270;565;1
8673;1270;1290;20;121
8673;1290;1300;10;64
8673;1300;1320;20;121
8673;1320;1740;360;1
8674;240;470;230;1
8674;470;490;20;121
8674;490;1010;520;11
8674;1010;1030;20;121
8674;1030;1270;240;1
8674;1270;1290;20;122
8674;1290;1305;15;64
8674;1305;1310;5;122
8674;1310;1315;5;53
8674;1315;1335;20;122
8674;1335;1740;345;1
8675;240;1140;900;1
8675;1140;1155;15;122
8675;1155;1335;180;51
8675;1335;1350;15;122
8675;1350;1740;330;1
8676;240;495;255;1
8676;495;500;5;121
8676;500;500;5;71
8676;500;510;10;121
8676;510;540;30;1
8676;540;540;5;100
8676;540;555;15;33
8676;555;555;5;100
8676;555;790;235;1
8676;790;805;15;121
8676;805;810;5;51
8676;810;930;120;122
8676;930;930;5;52
8676;930;1050;120;122
8676;1050;1050;5;51
8676;1050;1065;15;121
8676;1065;1095;30;1
8676;1095;1110;15;122
8676;1110;1200;90;54
8676;1200;1215;15;121
8676;1215;1740;440;1
8677;240;530;290;1
8677;530;535;5;121
8677;535;535;5;61
8677;535;540;5;121
8677;540;1740;1135;1
8678;240;530;290;1
8678;530;535;5;122
8678;535;720;185;22
8678;720;725;5;100
8678;725;795;70;53
8678;795;800;5;100
8678;800;1005;205;22
8678;1005;1020;15;122
8678;1020;1110;90;51
8678;1110;1125;15;122
8678;1125;1740;555;1
8679;240;570;330;1
8679;570;590;20;121
8679;590;990;400;54
8679;990;1010;20;121
8679;1010;1125;115;1
8679;1125;1135;10;121
8679;1135;1210;75;51
8679;1210;1220;10;121
8679;1220;1740;460;1
8680;240;430;190;1
8680;430;440;10;121
8680;440;985;545;11
8680;985;990;5;121
8680;990;995;5;64
8680;995;1010;15;121
8680;1010;1740;670;1
8681;240;470;230;1
8681;470;485;15;121
8681;485;485;5;61
8681;485;495;10;121
8681;495;505;10;61
8681;505;530;25;121
8681;530;750;220;11
8681;750;755;5;121
8681;755;780;25;32
8681;780;785;5;121
8681;785;1110;325;11
8681;1110;1115;5;121
8681;1115;1115;5;42
8681;1115;1135;20;121
8681;1135;1740;535;1
8682;240;600;360;1
8682;600;615;15;121
8682;615;645;30;32
8682;645;660;15;121
8682;660;675;15;42
8682;675;690;15;121
8682;690;1740;990;1
8683;240;505;265;1
8683;505;510;5;121
8683;510;520;10;61
8683;520;525;5;121
8683;525;535;10;1
8683;535;550;15;121
8683;550;555;5;32
8683;555;555;5;121
8683;555;750;195;11
8683;750;765;15;121
8683;765;810;45;1
8683;810;825;15;121
8683;825;1110;285;11
8683;1110;1120;10;121
8683;1120;1130;10;64
8683;1130;1140;10;121
8683;1140;1740;535;1
8684;240;360;120;1
8684;360;375;15;121
8684;375;960;585;11
8684;960;975;15;121
8684;975;990;15;64
8684;990;1005;15;121
8684;1005;1740;675;1
8685;240;515;275;1
8685;515;525;10;122
8685;525;1005;480;22
8685;1005;1030;25;122
8685;1030;1080;50;32
8685;1080;1085;5;122
8685;1085;1100;15;33
8685;1100;1105;5;122
8685;1105;1155;50;32
8685;1155;1170;15;122
8685;1170;1740;510;1
8686;240;465;225;1
8686;465;480;15;121
8686;480;510;30;13
8686;510;520;10;121
8686;520;610;90;13
8686;610;620;10;121
8686;620;740;120;13
8686;740;745;5;121
8686;745;800;55;53
8686;800;810;10;121
8686;810;840;30;13
8686;840;850;10;121
8686;850;895;45;32
8686;895;895;5;100
8686;895;905;10;61
8686;905;915;10;121
8686;915;930;15;61
8686;930;940;10;121
8686;940;960;20;13
8686;960;965;5;121
8686;965;1010;45;54
8686;1010;1015;5;121
8686;1015;1060;45;13
8686;1060;1065;5;121
8686;1065;1065;5;33
8686;1065;1080;15;121
8686;1080;1740;590;1
8687;240;420;180;1
8687;420;450;30;121
8687;450;1080;630;11
8687;1080;1110;30;121
8687;1110;1740;570;1
8688;240;820;580;1
8688;820;840;20;122
8688;840;840;5;61
8688;840;850;10;121
8688;850;855;5;42
8688;855;865;10;121
8688;865;910;45;32
8688;910;920;10;121
8688;920;930;10;32
8688;930;935;5;121
8688;935;950;15;64
8688;950;965;15;122
8688;965;970;5;33
8688;970;985;15;122
8688;985;1000;15;1
8688;1000;1020;20;121
8688;1020;1065;45;41
8688;1065;1085;20;121
8688;1085;1740;590;1
8689;240;435;195;1
8689;435;475;40;142
8689;475;720;245;24
8689;720;750;30;142
8689;750;820;70;1
8689;820;840;20;121
8689;840;950;110;51
8689;950;960;10;121
8689;960;965;5;33
8689;965;975;10;121
8689;975;1740;705;1
8690;240;440;200;1
8690;440;450;10;121
8690;450;455;5;33
8690;455;510;55;121
8690;510;540;30;13
8690;540;555;15;121
8690;555;600;45;13
8690;600;630;30;121
8690;630;645;15;11
8690;645;675;30;121
8690;675;720;45;13
8690;720;730;10;121
8690;730;780;50;53
8690;780;810;30;121
8690;810;960;150;11
8690;960;1020;60;121
8690;1020;1030;10;32
8690;1030;1040;10;121
8690;1040;1740;640;1
8691;240;660;420;1
8691;660;665;5;100
8691;665;665;5;33
8691;665;670;5;100
8691;670;705;35;1
8691;705;715;10;121
8691;715;720;5;64
8691;720;735;15;121
8691;735;1110;375;1
8691;1110;1130;20;121
8691;1130;1135;5;35
8691;1135;1155;20;121
8691;1155;1740;520;1
8692;240;450;210;1
8692;450;460;10;121
8692;460;975;515;11
8692;975;1015;40;121
8692;1015;1740;665;1
8693;240;810;570;1
8693;810;815;5;121
8693;815;840;25;61
8693;840;850;10;121
8693;850;1040;190;2
8693;1040;1050;10;121
8693;1050;1080;30;64
8693;1080;1085;5;121
8693;1085;1740;595;1
8694;240;420;180;11
8694;420;425;5;121
8694;425;465;40;1
8694;465;470;5;121
8694;470;470;5;61
8694;470;475;5;121
8694;475;990;515;1
8694;990;1000;10;122
8694;1000;1000;5;61
8694;1000;1000;5;121
8694;1000;1005;5;33
8694;1005;1015;10;121
8694;1015;1140;125;1
8694;1140;1150;10;121
8694;1150;1150;5;64
8694;1150;1155;5;122
8694;1155;1740;505;1
8695;240;465;225;1
8695;465;470;5;122
8695;470;660;190;24
8695;660;690;30;141
8695;690;990;300;1
8695;990;995;5;121
8695;995;1125;130;51
8695;1125;1130;5;121
8695;1130;1740;550;1
8696;240;600;360;1
8696;600;630;30;121
8696;630;720;90;13
8696;720;750;30;121
8696;750;795;45;33
8696;795;810;15;121
8696;810;870;60;13
8696;870;885;15;121
8696;885;960;75;13
8696;960;990;30;121
8696;990;1020;30;13
8696;1020;1065;45;121
8696;1065;1290;225;13
8696;1290;1320;30;121
8696;1320;1350;30;13
8696;1350;1380;30;121
8696;1380;1740;300;1
8697;240;390;150;1
8697;390;465;75;121
8697;465;1050;585;11
8697;1050;1140;90;121
8697;1140;1155;15;1
8697;1155;1160;5;100
8697;1160;1260;100;54
8697;1260;1265;5;100
8697;1265;1740;415;1
8698;240;495;255;1
8698;495;495;5;121
8698;495;500;5;61
8698;500;510;10;121
8698;510;1020;510;11
8698;1020;1030;10;121
8698;1030;1030;5;64
8698;1030;1035;5;121
8698;1035;1110;75;1
8698;1110;1125;15;122
8698;1125;1245;120;51
8698;1245;1260;15;122
8698;1260;1740;410;1
8699;240;495;255;1
8699;495;505;10;122
8699;505;1035;530;22
8699;1035;1035;5;100
8699;1035;1110;75;1
8699;1110;1125;15;122
8699;1125;1245;120;51
8699;1245;1260;15;122
8699;1260;1740;415;1
8700;240;495;255;1
8700;495;510;15;121
8700;510;720;210;11
8700;720;730;10;121
8700;730;825;95;1
8700;825;835;10;121
8700;835;1110;275;11
8700;1110;1120;10;121
8700;1120;1740;560;1
8701;240;300;60;1
8701;300;310;10;181
8701;310;1200;890;11
8701;1200;1210;10;181
8701;1210;1740;470;1
8702;240;435;195;1
8702;435;450;15;121
8702;450;450;5;61
8702;450;465;15;121
8702;465;1000;535;11
8702;1000;1010;10;121
8702;1010;1020;10;1
8702;1020;1035;15;121
8702;1035;1080;45;32
8702;1080;1095;15;121
8702;1095;1740;580;1
8703;240;450;210;1
8703;450;455;5;121
8703;455;455;5;64
8703;455;455;5;121
8703;455;460;5;64
8703;460;465;5;121
8703;465;465;5;61
8703;465;475;10;121
8703;475;495;20;11
8703;495;565;70;122
8703;565;565;5;52
8703;565;630;65;122
8703;630;750;120;11
8703;750;755;5;121
8703;755;770;15;32
8703;770;775;5;121
8703;775;1170;395;11
8703;1170;1185;15;121
8703;1185;1740;475;1
8704;240;450;210;1
8704;450;455;5;122
8704;455;455;5;64
8704;455;460;5;122
8704;460;460;5;64
8704;460;465;5;122
8704;465;930;465;23
8704;930;935;5;122
8704;935;935;5;61
8704;935;940;5;122
8704;940;1740;725;1
8705;240;480;240;1
8705;480;485;5;121
8705;485;495;10;61
8705;495;500;5;121
8705;500;525;25;1
8705;525;530;5;121
8705;530;780;250;11
8705;780;785;5;121
8705;785;900;115;1
8705;900;915;15;121
8705;915;960;45;33
8705;960;975;15;121
8705;975;1005;30;1
8705;1005;1010;5;121
8705;1010;1200;190;11
8705;1200;1205;5;121
8705;1205;1740;475;1
8706;240;460;220;1
8706;460;475;15;122
8706;475;720;245;23
8706;720;740;20;122
8706;740;790;50;1
8706;790;810;20;122
8706;810;920;110;23
8706;920;935;15;100
8706;935;975;40;51
8706;975;990;15;122
8706;990;1740;690;1
8707;240;500;260;1
8707;500;505;5;122
8707;505;720;215;22
8707;720;735;15;100
8707;735;835;100;1
8707;835;840;5;122
8707;840;845;5;22
8707;845;865;20;100
8707;865;930;65;26
8707;930;950;20;100
8707;950;990;40;22
8707;990;995;5;122
8707;995;1020;25;1
8707;1020;1020;5;100
8707;1020;1080;60;51
8707;1080;1080;5;100
8707;1080;1740;590;1
8708;240;515;275;1
8708;515;530;15;122
8708;530;995;465;23
8708;995;1010;15;122
8708;1010;1740;670;1
8709;240;435;195;1
8709;435;470;35;121
8709;470;470;5;61
8709;470;575;105;121
8709;575;600;25;41
8709;600;645;45;111
8709;645;720;75;11
8709;720;725;5;121
8709;725;790;65;53
8709;790;795;5;121
8709;795;795;5;11
8709;795;800;5;121
8709;800;1010;210;13
8709;1010;1015;5;121
8709;1015;1035;20;11
8709;1035;1040;5;121
8709;1040;1080;40;13
8709;1080;1125;45;121
8709;1125;1740;545;1
8710;240;410;170;1
8710;410;420;10;122
8710;420;735;315;23
8710;735;750;15;122
8710;750;840;90;41
8710;840;855;15;122
8710;855;1740;825;1
8711;240;930;690;1
8711;930;935;5;121
8711;935;935;5;64
8711;935;940;5;121
8711;940;1020;80;31
8711;1020;1020;5;121
8711;1020;1020;5;64
8711;1020;1025;5;121
8711;1025;1065;40;64
8711;1065;1080;15;121
8711;1080;1170;90;1
8711;1170;1180;10;122
8711;1180;1470;290;54
8711;1470;1480;10;121
8711;1480;1740;185;1
8712;240;460;220;1
8712;460;470;10;122
8712;470;1020;550;24
8712;1020;1025;5;122
8712;1025;1065;40;64
8712;1065;1080;15;122
8712;1080;1740;600;1
8713;240;500;260;1
8713;500;510;10;100
8713;510;520;10;61
8713;520;520;5;100
8713;520;570;50;11
8713;570;575;5;100
8713;575;685;110;1
8713;685;690;5;100
8713;690;900;210;11
8713;900;905;5;100
8713;905;985;80;1
8713;985;990;5;100
8713;990;995;5;64
8713;995;1000;5;100
8713;1000;1740;675;1
8714;240;500;260;1
8714;500;510;10;100
8714;510;600;90;51
8714;600;605;5;100
8714;605;675;70;51
8714;675;680;5;100
8714;680;1020;340;51
8714;1020;1025;5;100
8714;1025;1740;655;1
8715;240;600;360;1
8715;600;610;10;121
8715;610;720;110;11
8715;720;730;10;121
8715;730;960;230;1
8715;960;970;10;121
8715;970;1040;70;11
8715;1040;1050;10;121
8715;1050;1080;30;64
8715;1080;1095;15;121
8715;1095;1740;585;1
8716;240;420;180;1
8716;420;460;40;141
8716;460;740;280;24
8716;740;775;35;141
8716;775;1740;905;1
8717;240;450;210;1
8717;450;470;20;122
8717;470;470;5;61
8717;470;475;5;121
8717;475;720;245;11
8717;720;725;5;121
8717;725;725;5;64
8717;725;745;20;122
8717;745;795;50;1
8717;795;810;15;121
8717;810;1020;210;11
8717;1020;1035;15;121
8717;1035;1740;635;1
8718;240;450;210;1
8718;450;470;20;121
8718;470;725;255;24
8718;725;730;5;121
8718;730;730;5;61
8718;730;745;15;121
8718;745;1740;930;1
8719;240;495;255;1
8719;495;510;15;122
8719;510;1100;590;11
8719;1100;1115;15;100
8719;1115;1120;5;33
8719;1120;1135;15;122
8719;1135;1170;35;54
8719;1170;1180;10;100
8719;1180;1740;500;1
8720;240;540;300;1
8720;540;570;30;100
8720;570;570;5;52
8720;570;600;30;100
8720;600;630;30;1
8720;630;640;10;121
8720;640;645;5;33
8720;645;655;10;121
8720;655;840;185;1
8720;840;880;40;121
8720;880;880;5;52
8720;880;920;40;121
8720;920;1200;280;1
8720;1200;1215;15;100
8720;1215;1215;5;52
8720;1215;1230;15;100
8720;1230;1740;435;1
8721;240;900;660;1
8721;900;900;5;100
8721;900;960;60;54
8721;960;960;5;100
8721;960;1740;710;1
8722;240;510;270;1
8722;510;525;15;121
8722;525;780;255;11
8722;780;790;10;121
8722;790;930;140;1
8722;930;945;15;121
8722;945;1020;75;11
8722;1020;1030;10;121
8722;1030;1740;650;1
8723;240;660;420;1
8723;660;720;60;100
8723;720;720;5;52
8723;720;780;60;100
8723;780;900;120;1
8723;900;915;15;100
8723;915;925;10;42
8723;925;930;5;100
8723;930;935;5;33
8723;935;940;5;100
8723;940;950;10;33
8723;950;960;10;100
8723;960;1740;715;1
8724;240;840;600;1
8724;840;855;15;100
8724;855;855;5;52
8724;855;870;15;100
8724;870;1070;200;1
8724;1070;1080;10;100
8724;1080;1140;60;51
8724;1140;1150;10;100
8724;1150;1740;525;1
8725;240;840;600;1
8725;840;850;10;121
8725;850;880;30;33
8725;880;895;15;121
8725;895;900;5;1
8725;900;960;60;111
8725;960;960;5;52
8725;960;1020;60;111
8725;1020;1740;655;1
8726;240;660;420;1
8726;660;675;15;121
8726;675;700;25;41
8726;700;715;15;121
8726;715;750;35;1
8726;750;760;10;121
8726;760;930;170;54
8726;930;940;10;121
8726;940;1740;740;1
8727;240;430;190;1
8727;430;475;45;141
8727;475;725;250;23
8727;725;735;10;122
8727;735;775;40;2
8727;775;795;20;141
8727;795;995;200;23
8727;995;1040;45;141
8727;1040;1740;640;1
8728;240;900;660;1
8728;900;915;15;121
8728;915;930;15;32
8728;930;960;30;121
8728;960;1050;90;54
8728;1050;1080;30;121
8728;1080;1740;600;1
8729;240;460;220;1
8729;460;470;10;121
8729;470;540;70;13
8729;540;585;45;121
8729;585;720;135;12
8729;720;735;15;121
8729;735;830;95;53
8729;830;840;10;121
8729;840;870;30;12
8729;870;900;30;121
8729;900;990;90;12
8729;990;1035;45;121
8729;1035;1050;15;12
8729;1050;1080;30;121
8729;1080;1290;210;12
8729;1290;1320;30;121
8729;1320;1740;360;1
8730;240;480;240;1
8730;480;485;5;122
8730;485;1020;535;22
8730;1020;1025;5;122
8730;1025;1025;5;1
8730;1025;1035;10;122
8730;1035;1150;115;51
8730;1150;1160;10;122
8730;1160;1740;515;1
8731;240;240;5;1
8731;240;255;15;121
8731;255;260;5;11
8731;260;275;15;121
8731;275;405;130;1
8731;405;420;15;100
8731;420;420;5;52
8731;420;435;15;100
8731;435;440;5;1
8731;440;465;25;121
8731;465;600;135;11
8731;600;610;10;121
8731;610;615;5;42
8731;615;625;10;121
8731;625;720;95;11
8731;720;740;20;121
8731;740;790;50;1
8731;790;800;10;121
8731;800;805;5;33
8731;805;810;5;121
8731;810;990;180;11
8731;990;1030;40;121
8731;1030;1060;30;32
8731;1060;1065;5;121
8731;1065;1070;5;32
8731;1070;1070;5;100
8731;1070;1080;10;32
8731;1080;1100;20;121
8731;1100;1110;10;30
8731;1110;1125;15;121
8731;1125;1130;5;42
8731;1130;1150;20;121
8731;1150;1170;20;54
8731;1170;1200;30;121
8731;1200;1200;5;54
8731;1200;1215;15;121
8731;1215;1275;60;54
8731;1275;1275;5;121
8731;1275;1275;5;1
8731;1275;1285;10;100
8731;1285;1285;5;52
8731;1285;1290;5;100
8731;1290;1740;355;1
8732;240;485;245;1
8732;485;490;5;121
8732;490;495;5;54
8732;495;505;10;121
8732;505;505;5;61
8732;505;525;20;121
8732;525;555;30;1
8732;555;570;15;121
8732;570;630;60;41
8732;630;635;5;121
8732;635;695;60;32
8732;695;700;5;121
8732;700;720;20;33
8732;720;725;5;121
8732;725;730;5;42
8732;730;735;5;121
8732;735;825;90;41
8732;825;840;15;121
8732;840;930;90;1
8732;930;940;10;121
8732;940;960;20;64
8732;960;965;5;121
8732;965;975;10;51
8732;975;980;5;121
8732;980;990;10;64
8732;990;995;5;121
8732;995;1010;15;51
8732;1010;1020;10;121
8732;1020;1110;90;54
8732;1110;1115;5;121
8732;1115;1200;85;1
8732;1200;1205;5;121
8732;1205;1350;145;51
8732;1350;1350;5;121
8732;1350;1740;320;1
8733;240;440;200;1
8733;440;455;15;121
8733;455;1025;570;11
8733;1025;1040;15;121
8733;1040;1740;640;1
8734;240;500;260;1
8734;500;500;5;121
8734;500;505;5;61
8734;505;525;20;121
8734;525;545;20;42
8734;545;570;25;121
8734;570;630;60;54
8734;630;640;10;121
8734;640;690;50;32
8734;690;695;5;121
8734;695;810;115;53
8734;810;825;15;121
8734;825;985;160;1
8734;985;990;5;100
8734;990;990;5;64
8734;990;995;5;100
8734;995;1020;25;1
8734;1020;1035;15;121
8734;1035;1050;15;33
8734;1050;1080;30;122
8734;1080;1740;590;1
8735;240;500;260;1
8735;500;500;5;122
8735;500;990;490;22
8735;990;995;5;100
8735;995;1740;680;1
8736;240;1020;780;2
8736;1020;1050;30;100
8736;1050;1050;5;52
8736;1050;1080;30;100
8736;1080;1080;5;2
8736;1080;1140;60;122
8736;1140;1170;30;54
8736;1170;1230;60;122
8736;1230;1740;440;2
8737;240;600;360;1
8737;600;600;5;100
8737;600;605;5;33
8737;605;605;5;100
8737;605;1740;1065;1
8738;240;600;360;1
8738;600;600;5;100
8738;600;635;35;54
8738;635;635;5;100
8738;635;945;310;1
8738;945;970;25;121
8738;970;1005;35;41
8738;1005;1035;30;121
8738;1035;1055;20;33
8738;1055;1065;10;121
8738;1065;1740;605;1
8739;240;855;615;1
8739;855;870;15;121
8739;870;870;5;61
8739;870;880;10;121
8739;880;910;30;32
8739;910;920;10;121
8739;920;980;60;64
8739;980;995;15;121
8739;995;1020;25;33
8739;1020;1035;15;121
8739;1035;1740;640;1
8740;240;420;180;1
8740;420;475;55;142
8740;475;600;125;23
8740;600;615;15;142
8740;615;710;95;27
8740;710;725;15;142
8740;725;730;5;23
8740;730;765;35;142
8740;765;855;90;1
8740;855;865;10;122
8740;865;980;115;51
8740;980;995;15;122
8740;995;1030;35;33
8740;1030;1045;15;122
8740;1045;1740;635;1
8741;240;505;265;1
8741;505;510;5;100
8741;510;750;240;11
8741;750;750;5;100
8741;750;805;55;1
8741;805;805;5;100
8741;805;1050;245;11
8741;1050;1050;5;100
8741;1050;1200;150;1
8741;1200;1215;15;121
8741;1215;1215;5;64
8741;1215;1225;10;121
8741;1225;1335;110;51
8741;1335;1345;10;121
8741;1345;1345;5;61
8741;1345;1360;15;121
8741;1360;1740;295;1
8742;240;495;255;1
8742;495;510;15;121
